obsid,uid,ra,dec,snrg,gaia_source_id,parallax,parallax_over_error,phot_g_mean_mag,bp_rp,M_G,d,R,Z,Teff,logg,[Fe/H],source
136805192,G16407873879427,155.305679,38.59485,107.66,755841680623872640,0.3650427441397739,15.074606,12.767661,0.10520458,0.579379602517438,2.739405223233536,6.945577656833799,0.4394095037100947,8113.8,3.014894,-1.853617,Vickers et al. (2021)
136902122,G15530594654711,170.626627,31.150471,29.29,4023710561882780928,0.2582162625409646,9.260984,13.693101,0.08988953,0.7530189539701979,3.872722771832992,7.606778112292514,3.433573572453698,8857.6,3.256463,-1.643346,Vickers et al. (2021)
137002024,G16089464106298,101.87452,37.048393,253.97,943677745988614528,0.8951855474677993,27.530916,10.651328,0.2648983,0.4108933100408585,1.117086846217176,7.279640245154447,0.5243876181484836,7658.5,2.632693,-0.968645,Candidates
137012231,G16223838476854,104.52217,40.886551,74.93,950721007021695872,0.4737487751274841,27.895426,11.810646,0.15601635,0.1883865005686402,2.1108233994502754,6.217094473406964,-0.6398171686067354,9666.0,3.731301,-0.54965,Vickers et al. (2021)
137101241,G16089418988193,102.36941,36.639999,55.91,940649519167934848,1.7956957141850474,65.26612,9.694348,0.010433197,0.965511730569867,0.5568872232085472,7.676687917732627,0.1542308583166158,9642.2,3.101324,-0.248924,New
137104124,G16226118193504,103.77431,38.740692,176.9,944258215113391744,0.4442646905563347,17.786007,12.102802,0.07731056,0.3410109879248679,2.2509103722551984,8.186468724511819,-2.2495230929669283,10377.4,2.888083,0.519837,Candidates
137214162,L16022262898388,127.80707,1.205463,201.52,3077835794096353024,1.2313057986748888,31.444818,10.31325,-0.07427311,0.7650796236502195,0.8121459357019059,7.723421797310476,-0.4890352502949612,11593.3,4.064983,-0.092993,Candidates
137416115,G15414093806350,178.959008,19.177625,55.74,3975200765996286336,0.5356543654890775,19.675337,12.0203085,0.06145668,0.6647317434334994,1.866875478718358,9.894633460320234,-0.7828276566063792,9683.2,3.597596,-1.400923,Vickers et al. (2021)
137601016,G11158638053502,211.391805,-0.18935,67.72,3660091896094530432,0.4370331787315584,14.58279,12.28123,0.041161537,0.4838020451845324,2.2881557938058434,6.715822999676663,1.700673133263678,9586.9,3.618167,-0.312527,Candidates
137707019,G14951686086218,212.361686,0.659247,29.83,3660266241702583296,0.1377607751804027,5.5420265,14.260734,0.044104576,-0.0436381105342675,7.25896031501321,10.711009335585585,6.219399753152229,10385.8,3.882305,-1.895496,Vickers et al. (2021)
137707116,G14951801398165,212.213817,0.912197,20.62,3660286720106668672,0.0841478246482886,2.6564193,14.920105,0.08009243,,,,,10310.7,4.035001,-0.783519,Vickers et al. (2021)
137803010,G14449339338863,246.495489,1.072686,36.11,4431897695281454208,0.1868804228426192,7.7521286,14.320805,0.37780094,0.6786240404215995,5.351015289825982,10.997056155915814,4.5160394960692765,7394.3,3.208113,-1.359236,Vickers et al. (2021)
137808173,G14517218731650,247.673894,0.959284,63.63,4431663499305084032,0.2798835251542715,15.6578865,13.278698,0.28608036,0.5135846762327887,3.572914838230657,11.61223994652014,-0.2037776436453411,7734.1,3.167985,-1.702139,Vickers et al. (2021)
137903237,G14448982942051,245.887996,1.000205,29.7,4407889068616475776,0.1421526222761117,5.344121,14.741288,0.24852562,0.5050623774499705,7.03469260002562,8.683470255071333,7.006517300209958,8243.3,4.253099,-2.283966,Candidates
137908106,G14328053453633,248.130319,0.372959,29.22,4383543201117185024,-0.1300678692678773,-1.3027512,15.126681,0.15560341,,,,,11582.5,4.159184,-1.313437,Vickers et al. (2021)
137914103,L14451695443808,244.913512,2.301595,53.18,4433038026281215360,0.1460388612630723,7.7414517,14.218181,0.29188442,0.0405231894146034,6.847492450647191,1.4267731154445895,0.992399434466324,8388.6,3.373763,-1.858441,Vickers et al. (2021)
139308086,G15480366416653,159.289769,24.423408,117.95,724166567398491520,0.3863518550884862,14.931828,12.822178,0.09959316,0.7570930093677575,2.5883142188380845,5.622114075302734,-0.1236556341507677,8420.7,3.347957,-1.497534,Vickers et al. (2021)
139513010,G15234936140120,217.003623,19.916123,151.16,1240216547395325568,0.419915309039841,11.477117,11.436429,0.0748682,-0.4477624590283469,2.3814325852671434,8.961549102809183,-1.6926710087788623,9558.2,3.395318,0.011639,Candidates
139602042,G14557064639940,253.989724,19.103046,32.28,4561312722132658432,0.1820854746509889,9.155171,14.490749,0.18239594,0.7921255128700153,5.491926261096571,10.730300124728696,4.046103237542811,8124.8,2.953229,-1.545885,Vickers et al. (2021)
139615067,G14556131958932,254.61482,21.547654,60.58,4565070577998452096,0.1037591428482185,6.5684166,14.33092,0.6956253,-0.5889481230270945,9.637704905319287,6.715930647745384,5.087602293372694,7827.9,2.494502,-1.920729,New
139809237,G16303806568421,152.069481,23.998881,68.29,630422725705846400,0.075847714846062,2.1646805,15.077871,0.057029724,,,,,9679.4,3.500408,-1.625692,Xue et al. (2011)&Vickers et al. (2021)
139902080,G11063834789188,187.663241,-7.601447,39.39,3583323380063906816,0.2279434116911323,12.69625,13.7935505,0.199152,0.5826857209540925,4.387053754179213,8.26983597968113,-4.376142555927445,7844.1,3.385839,-2.487325,Vickers et al. (2021)
140015212,G11054369427550,188.7244046,-4.4572266,35.62,3681142531540772096,0.1411329423396884,6.3644934,14.363944,0.13241005,0.1120859789961095,7.085517976328529,8.499843540054764,7.078891110608258,8759.8,3.45732,-1.729594,Vickers et al. (2021)
140110210,G15196803777485,219.740934,7.526749,78.74,1172660182162514944,0.1128506876457186,4.7073183,14.152742,0.36982155,,,,,7342.6,2.819309,-2.178879,Vickers et al. (2021)
140212232,G15198542608783,222.637432,10.306011,64.78,1174940534919056128,0.2518265486916744,12.746517,13.459106,0.1256342,0.4646135673521669,3.970987194143525,8.290117875750697,2.7337052214712907,8272.1,3.265631,-1.814599,Vickers et al. (2021)
140304011,G14531957971401,248.139594,6.799828,37.62,4439149833460758656,0.1862301116649573,9.7827,14.217178,0.17487526,0.5674275183671647,5.369700909588022,4.544022764493414,3.402147919854821,9257.6,3.553478,-1.574447,Vickers et al. (2021)
140304187,G14531161315688,247.68595,6.470959,82.79,4438772632253679104,0.2632070655235826,12.851667,13.808807,0.12903309,0.91029471644055,3.799290106482354,4.9533687133922335,1.6390905664680606,9071.8,3.246427,-1.72883,Vickers et al. (2021)
140308101,G14519917301294,248.942108,5.561877,54.81,4435454271800541184,0.1887676682752924,9.686994,13.910375,0.26850605,0.2900130564823797,5.297517361615305,10.101341063455273,4.863964174222637,8357.0,3.249089,-1.756826,Vickers et al. (2021)
140316049,G14527374128354,247.042584,8.515363,83.38,4440334213644790272,0.2376508973765813,12.238892,13.374316,0.6128235,0.254013292711253,4.207852825463568,8.469048122947846,-3.702800230798484,7006.8,2.763326,-1.580577,Candidates
140502185,G16164885217247,111.93686,21.827987,15.61,865975156175883392,0.3714505731631132,16.067358,13.550246,0.021401405,1.3997511640950684,2.6921482217255197,8.434180557738047,-2.6523329590902,10650.5,3.524702,-0.360419,Vickers et al. (2021)
140510147,L16150224573432,111.35472,22.879452,32.41,866307277405920896,0.363705617385527,9.306808,12.928781,-0.03398037,0.7325310436389323,2.749476368246473,8.049273653828605,-2.7398581269638727,11363.1,3.955282,0.072733,New
140902038,G15391767117443,222.334886,34.994493,32.94,1293015027042062848,0.1202340018548052,5.6892314,14.7435465,0.018461227,0.143683011782489,8.317114830857928,7.33016565316704,6.160276115352048,10876.9,3.485461,-1.51983,Vickers et al. (2021)
140904108,G15392245306367,224.11859,36.277451,90.19,1293562343314643072,0.3234607358791487,20.665258,13.246038,-0.031554222,0.7951458512068577,3.0915653403250145,10.309623039541428,-2.240336008508761,10418.4,3.521244,-1.437482,Vickers et al. (2021)
140906037,G15392876445197,226.255008,36.245638,37.44,1291861673704592384,0.1620864223514435,9.005929,14.271616,0.12196827,0.3203491820520909,6.169548229226458,4.438027298440339,-3.6634525036609498,8638.0,3.194364,-1.883086,Vickers et al. (2021)
140914071,G15379210891254,222.037267,36.80105,29.11,1294348769006405888,0.1522513653650073,7.9537106,14.595956,0.058151245,0.5087619800165086,6.568085597147854,7.546787322836095,4.3441027216327015,9183.4,2.986288,-1.330093,Vickers et al. (2021)
141303101,G14950447008370,204.8704528,1.3468623,28.6,3663464446150036864,0.1174479381052846,2.4579215,16.20722,0.32117462,,,,,7297.5,3.730364,-1.401776,Vickers et al. (2021)
141610011,G14370236707322,258.649282,36.682876,49.81,1339932974906262912,0.253574307148138,17.129026,13.820087,0.052153587,0.8406132375890536,3.9436172033620127,6.156815612466498,0.585686806302286,11052.3,3.865188,-1.006399,Vickers et al. (2021)
142815139,G15062051949631,203.725949,15.097471,47.82,3741871891637318656,0.2511013662893777,5.5126257,15.565141,0.00082302094,2.564386378983233,3.9824554313558234,6.624365104137168,-3.569979422066713,9500.3,3.162994,-1.576974,Vickers et al. (2021)
142914013,G15107023219823,201.41207,15.238477,19.51,3743543011872757632,0.0263413027304859,0.60468453,15.932358,0.18616104,,,,,8765.4,3.182015,-1.084769,Vickers et al. (2021)
143802248,G14383919995327,256.371627,25.033667,42.29,4572878377567954048,0.0603600899841598,2.2366543,15.606009,0.14185143,,,,,8854.3,3.157633,-1.631675,Vickers et al. (2021)
143806019,G14406115178915,259.31827,25.603049,69.18,4573567157181587840,0.1625036850625537,10.969466,14.128972,0.3081169,0.1832880691648135,6.153706604346006,13.257153433197743,-1.4853766823488208,7411.9,3.046088,-1.988439,Vickers et al. (2021)
143806058,G14408813681778,259.896979,26.376368,65.98,4574040943613830144,0.1693960478751564,11.346845,14.167476,0.31764126,0.3119923686383323,5.903325446748275,8.757502267329766,-2.8778963986804182,7639.9,3.163078,-2.045402,Xue et al. (2011)&Vickers et al. (2021)
143806127,G14405913790336,259.732807,26.08451,27.4,4573612580755731712,0.1480078568282192,4.3244333,15.7803545,-0.00070858,,,,,10659.3,3.818799,-1.533954,New
144208038,G14862790732363,197.031629,0.251351,36.39,3690710619164301312,0.230269999426281,6.347331,14.784055,0.07715893,1.5952417994102603,4.342728112613478,10.937751555229294,-0.0267010944885375,8699.0,3.296935,-2.064525,Xue et al. (2011)&Vickers et al. (2021)
144304145,G14566125859806,252.97789,14.518679,120.44,4461569871989246464,0.2802890967958798,18.943855,13.580832,0.20058823,0.8188630204910048,3.5677449156299104,8.238027961455074,3.561147364248804,9168.4,3.744553,-1.361652,Vickers et al. (2021)
144304214,G14568382278728,253.047916,15.253074,69.93,4557753671719134080,0.215600195742707,12.166528,14.091157,0.22544384,0.7594027540470449,4.638214712909538,7.575941419676983,4.576533390682649,9347.5,3.537885,-1.532856,Vickers et al. (2021)
144314228,G14562808712916,250.513998,15.295797,26.85,4462618874796161792,0.1869395038295201,7.2994633,15.061304,0.12475586,1.4198094283046243,5.349324137031798,9.197041909220909,-4.06769988073889,10329.0,3.679668,-1.078686,Vickers et al. (2021)
144508056,G15028517014471,196.2860337,27.8001355,24.94,1460567989091574784,-0.0067859910888805,-0.10394152,16.663242,0.21714401,,,,,7596.2,2.930068,-1.491271,Vickers et al. (2021)
144702038,G14391627481742,252.79021,30.687758,19.84,1312884301668075264,0.2213646014698948,7.8602753,15.832045,0.45385933,2.557585869176716,4.517434103555162,9.954203350673986,1.5049746377716826,7632.54722869752,3.295850434692932,-1.5681115283530564,Candidates
144708035,G14390559225242,255.436324,32.249707,34.48,1310509287832781952,0.1226666875864587,5.2965364,15.17927,0.271554,0.6229031900960216,8.152172522757443,8.296207840816384,-8.149208029169719,7587.7,3.140097,-1.185793,Vickers et al. (2021)
144815067,G15262377599945,258.7065841,48.9962641,27.56,1366233258682240128,0.0976540417727041,5.146454,15.080109,0.0883894,0.0285601143741942,10.240231554650473,12.77078724667198,-9.160192078784608,9677.1,3.724272,-1.379124,Vickers et al. (2021)
145003109,G16396699693302,158.146141,32.376361,22.5,748450144986745344,0.0675948754873164,2.4411387,15.0863085,0.16906452,,,,,8080.6,3.228234,-1.876523,Vickers et al. (2021)
145004046,G16396865945683,159.372149,32.565985,26.77,748373935086992512,0.202627941706678,8.582812,14.466562,0.07034969,1.000058664457537,4.935153521164367,10.820339249415657,-3.8172765806282016,10174.3,3.847198,-1.282831,Candidates
145307015,G15353746851397,230.548861,40.886083,33.91,1389252634121531136,0.1212453910670146,6.227519,14.721854,0.112734795,0.1401801931877209,8.247736191863007,14.715507021025626,-2.875115663832667,8426.7,3.251252,-1.885344,Xue et al. (2011)&Vickers et al. (2021)
145501052,G14716029552953,258.4437633,51.1123147,21.18,1415476257025432448,0.230112603993501,17.944134,13.686466,0.18507576,0.4961680349971651,4.345698508666838,7.210550432644663,-4.196235808647573,10216.6,4.283064,-1.230374,Vickers et al. (2021)
145504063,G14717586687268,259.247756,53.069957,30.36,1419215047532436736,0.136557322106846,6.256661,15.335453,0.20690155,1.012027958312277,7.322932117968555,11.089388167030544,-5.255349832540081,8392.2,3.503805,-1.470995,Vickers et al. (2021)
146402126,G15151250606675,206.683617,32.113748,75.1,1458122743951877120,0.254987457113727,12.852606,13.465149,0.013995171,0.4977430896154544,3.9217615302308375,8.117853748321188,3.9194992367843455,10464.1,3.584534,-1.265894,Vickers et al. (2021)
146614200,G14507303654529,245.930046,17.105574,63.34,4466872988362269824,0.1356098377542471,6.5387297,14.508876,0.17347717,0.1703319818516639,7.374096279152001,10.341275338971608,4.521970863394815,9093.1,3.56628,-1.657509,Vickers et al. (2021)
146615169,G14506820009751,247.142097,17.998809,33.34,4467326262031148032,0.099090635166995,2.9460866,15.574935,0.07616615,,,,,10500.2,3.726799,-1.541561,Xue et al. (2011)&Vickers et al. (2021)
146808026,G15807537597867,178.311222,49.795846,19.03,787899763201481600,0.1144234279711354,4.1855445,15.17311,0.11873913,,,,,7948.9,3.475276,-2.08474,New
147007054,G14472776058967,238.474791,16.513981,20.25,1196412622622918016,0.7015875629041587,27.66931,14.233984,0.47753716,3.4643934082753134,1.4253388356267176,7.017449562537222,0.724888605664332,7127.0,4.600373,-2.499693,Candidates
148411191,G14765643339992,253.7486589,54.7086064,24.93,1426385924930131712,0.1766296024450517,12.54651,14.04844,0.5584297,0.2837574571690595,5.661565140594671,7.29866831778956,4.01251027276018,7751.052027373575,3.1195911121770155,-1.319623300410694,Candidates
148607005,G16363628990588,164.413141,47.468118,75.5,831573120972695808,0.1672077251193294,8.42397,14.171424,0.11362076,0.2877056914478366,5.9805849238505,13.629823996659598,-1.1494545964001617,8790.6,3.381753,-1.91538,Xue et al. (2011)&Vickers et al. (2021)
148616010,G16415524444706,160.497627,50.509966,47.58,836649222556444800,0.2429944331272733,8.579827,14.353934,-0.05703354,1.2819156212878582,4.115320615086805,11.772385944604206,-1.7989804843460069,10325.5,3.497195,-1.303028,Vickers et al. (2021)
149014050,G14705531855591,196.91561,56.934521,25.27,1564975963997182592,0.1797875022226184,10.822165,14.313579,0.12616062,0.5873764941495629,5.562121880762152,12.182722162624602,-1.978218732458905,8268.9,3.134797,-1.473325,Vickers et al. (2021)
149015204,G14691811567549,200.71333,58.385167,41.73,1566835856634396928,0.0446576811345623,2.0472472,15.181239,0.57536316,,,,,7450.88988754083,2.6722847664082066,-1.2764298712031703,Candidates
149211174,G14772524398821,256.262059,58.870359,19.46,1436843757979133952,0.0764025208751733,2.7196438,15.537619,0.07716751,,,,,9734.5,3.856891,-1.111384,Vickers et al. (2021)
149401078,G14983202048891,186.4057917,40.7136056,81.48,1533186127899901952,0.1928810453951691,11.034884,13.739641,0.19807434,0.166088756033087,5.184542617711497,10.709323495491294,0.0530890032216699,8452.8,3.2831,-2.380809,Vickers et al. (2021)
149404137,G15120134789311,185.673584,42.41213,55.01,1538017381992314496,0.0602344284521911,2.1793342,15.155895,0.43594742,,,,,7179.7,3.051391,-2.414445,Vickers et al. (2021)
149903064,G15273277160173,229.520832,52.380602,32.53,1598932937511735424,0.1698248724137381,9.424478,14.74421,0.0652895,0.8942164849276821,5.88841896824004,6.895478926508404,3.154650334393033,9114.6,3.194992,-2.289792,Vickers et al. (2021)
150203052,G14666817720753,205.387342,53.482134,35.41,1561665746803530112,0.1111680501766608,4.845876,15.172413,0.19817638,,,,,8516.1,3.287337,-2.168981,Vickers et al. (2021)
150315076,P14666846708799,206.6464481,54.437463,35.55,,,,,,,,,,8967.3,2.783712,0.19736,Candidates
150404229,G15271041154280,256.9191736,46.4832924,45.33,1359718995885514624,0.2063933799719015,17.78874,13.787883,0.4075861,0.3613618163315664,4.845116641513117,11.134156210977348,-3.8540066795162526,7369.2,3.062406,-1.409738,Vickers et al. (2021)
150703025,G14986023898607,180.463189,35.079843,23.71,4028393042603596160,0.1142969910817211,4.0788336,14.983461,0.028494835,,,,,7966.4,3.774424,-3.163047,Vickers et al. (2021)
150916229,G14775525142592,224.52814,56.505073,32.17,1612788089692164224,0.1454651496242519,8.254109,14.602914,0.43111706,0.4167087900190083,6.8744988238288,14.408256067927883,2.9340882841067475,7353.2,3.114217,-1.646484,Vickers et al. (2021)
151401020,G14426320664149,255.9714813,32.4992462,19.6,1310539318244287360,0.370849731066908,24.28499,12.874892,0.13122368,0.7208818420296126,2.696509977567118,8.233309509762371,-2.5203461908907934,9156.6,3.437311,-1.494501,Vickers et al. (2021)
151416185,G15311808286148,254.394694,36.3283884,38.91,1339197229828593792,0.299558937678469,23.230516,13.172676,0.12870407,0.5550874089247522,3.338241241439266,11.415330645664278,0.0855475736857288,8500.9,3.39242,-1.86905,Vickers et al. (2021)
151509127,G14763991105600,247.8380062,57.2869439,43.73,1431237863584907648,0.626099991623821,30.500065,12.180387,-0.017148018,1.163605489874886,1.5971889688202214,8.937306898111109,-0.6735841621805052,19136.7,4.90472,-0.73586,Vickers et al. (2021)
151810049,G15012024102361,180.5919542,28.0869194,43.04,4007786236194056448,0.1342339309305502,6.265556,14.252629,0.24795532,-0.1080594583425345,7.449681262164474,6.286237802214134,-3.905320583966666,7607.0,3.342262,-1.777362,Vickers et al. (2021)
151814110,G15008349702672,180.14291,29.813772,23.39,4008197659701563904,0.128699066973597,4.4164276,15.010676,0.071899414,,,,,10310.1,3.892408,-1.313594,Vickers et al. (2021)
152013161,G15310994053802,240.180747,42.017714,28.47,1383517684550224384,0.0620914682054116,1.5915966,16.188232,0.5747328,,,,,8080.5,2.082179,-1.810557,New
152016179,G15278069515692,236.565978,42.65088,33.62,1396174124242188800,0.0980231234686188,3.6799352,15.35976,0.09083557,,,,,11085.0,4.003951,-1.733533,Vickers et al. (2021)
152302031,G14999887438652,183.998447,23.266094,24.39,4001634606075753216,-0.0018142987750494,-0.042980414,15.620401,0.13943958,,,,,10210.0,3.793483,-0.338073,Xue et al. (2011)&Vickers et al. (2021)
152313243,G15005218498111,187.216431,25.111489,53.76,3960253214653859072,0.1433338172682323,5.8457403,13.999756,0.3386793,-0.2185006641921916,6.976720630614464,13.447407589270114,1.8987299821069148,7037.7,3.388816,-1.468274,Candidates
152316089,G15014156120872,183.88037,26.041559,26.0,4003341116841256448,0.1017293509748913,2.3142264,15.890519,0.2723112,,,,,7820.5,3.471882,-1.378037,Vickers et al. (2021)
152501055,G15385053881748,232.236655,39.27644,25.62,1388135014911215232,0.0274799973132357,1.0382107,15.681424,0.23761559,,,,,8227.9,3.343251,-2.141066,Xue et al. (2011)&Vickers et al. (2021)
152514182,G15353854477510,230.030997,41.212387,58.1,1392319068971882752,0.1020496837282289,4.6586294,14.986322,0.09399605,,,,,8559.0,3.215706,-2.172447,Vickers et al. (2021)
152515120,G15351071526773,233.10009,41.475266,40.57,1390662551625544960,0.0842897564197959,3.0120823,15.620424,0.45994282,,,,,7012.2,3.046717,-2.106442,Vickers et al. (2021)
153706029,G14741430882532,237.179418,54.428989,51.78,1597477287196123264,0.1904078094694856,11.259421,14.288779,0.12545776,0.6872027837914025,5.2518854283666245,6.298434956145484,-3.4553053744394653,8698.2,3.393116,-1.584245,Vickers et al. (2021)
154306222,G13889430184782,273.2400746,34.9055532,47.18,4605401523499822080,0.2233021877867891,15.871079,14.197976,0.1070137,0.9424408903029048,4.478236464726485,10.86145636433097,-2.231536103418285,9521.8,4.196036,-0.084049,Candidates
154309065,G13888641760207,271.8491783,37.2298991,51.92,4606986572589829888,0.2184407857323094,16.32714,14.04217,0.060975075,0.738838650125814,4.577899665795291,7.262630305871973,-3.443955038307465,10024.7,3.719904,-2.086516,Vickers et al. (2021)
154316010,G14372865025504,268.5850853,37.1561526,47.99,4608308288645050880,0.1575643864163171,10.949407,14.316368,0.15304756,0.3036583128905583,6.346611837511283,8.570003812958552,6.335343012464711,8995.2,3.461531,-1.194735,Vickers et al. (2021)
154413059,G14655784036795,215.028433,56.765703,137.96,1611269389256409984,0.5444398587596131,32.745487,11.602447,0.10490608,0.2821965632377328,1.8367501642482251,6.602021154348959,-0.2356300382877484,8410.1,3.025395,-1.516296,Vickers et al. (2021)
154602070,G15317066849565,243.899704,47.316062,15.33,1387002964611338240,0.3799371185104152,23.932638,12.62963,0.11488342,0.5281886232983837,2.6320144868198425,8.230821827431305,2.6279304259848817,7684.5,2.65594,-1.835422,New
154811025,G14057803818322,294.6656743,50.5162237,28.69,2135187229651643008,0.2849913888315937,22.183075,12.667136,0.26236916,-0.058705311175359,3.5088779492594324,8.11531963009409,3.115494506937979,8031.7,3.330029,-0.23344,Vickers et al. (2021)
155002107,G14081778847335,288.811542,40.72925,67.06,2101342097087077376,2.218633168520307,137.81471,9.38721,0.03896904,1.1176375069753064,0.4507279590825458,8.574556795071276,0.2502573680034159,10307.5,4.065219,-0.358925,Candidates
155202048,G15280189573082,234.69492,45.404712,19.15,1397650115523459328,0.0615713628304334,1.5147586,16.411198,0.3540001,,,,,7182.9,2.984137,-1.923688,Vickers et al. (2021)
155204201,G15289316816492,236.684205,47.468247,68.08,1401234665164314368,0.1389681534865573,8.459136,14.314166,0.123622894,0.0287424347347737,7.195893266990355,2.7409643280663243,0.6801344523039855,9119.3,3.630234,-2.138022,Vickers et al. (2021)
155215212,G15288280255079,236.0330458,48.3665528,59.54,1401529471719287552,0.2343036247016686,16.641413,13.810372,0.01851654,0.6592670361507729,4.2679664101367125,10.221001811744763,1.1377853716592217,9791.8,3.457361,-1.491309,Vickers et al. (2021)
155716014,G13551912155914,272.1083761,50.9560644,57.26,2124705722739743360,0.3145314449816845,21.401796,12.863774,0.29763985,0.3520943506451424,3.1793323559691498,6.471632470498128,2.6215967947244203,7843.3,3.130148,-1.733871,Vickers et al. (2021)
156001013,G14402868562665,266.230957,30.5753857,58.5,4597511015741010560,0.2057640814579565,16.901752,13.309043,0.098828316,-0.1241091708524351,4.859934702472981,8.426813998225644,4.825959077235707,9647.3,3.026918,-0.370334,Vickers et al. (2021)
156010049,G14421664961801,263.7701789,31.8461625,49.93,4600842673411416960,0.1802220362867303,11.747495,14.021663,0.2099104,0.3007024618671075,5.548711026708279,11.262444708411142,-4.430531339063369,7858.6,3.273865,-1.506912,Vickers et al. (2021)
156104144,G14422275448024,265.5332719,32.5080244,40.54,4601119612903132928,0.0746156912243465,3.3347895,15.326976,0.24569035,,,,,8208.3,3.056888,-1.646387,Vickers et al. (2021)
156106116,G14402015935019,268.5952685,32.2074829,41.1,4603912028840902144,0.212984069774197,11.647948,14.325825,-0.060578346,0.9675606071493768,4.695186832800158,7.827326901986559,1.137325857070261,11835.3,4.241504,-0.320592,Candidates
156207156,G15338271512075,231.450882,30.756871,16.95,1273910737632217856,0.0033990527888869,0.06434498,16.84969,0.12456131,,,,,8995.9,3.22879,-2.134935,Vickers et al. (2021)
156306152,G14400742561567,269.0160547,25.0059028,78.74,4580994083351520640,0.4087420917716284,29.852848,13.019277,0.18704033,1.076523815703574,2.4465305143046487,10.05445432847678,-1.5729081511642844,9438.5,3.29656,-1.853827,Vickers et al. (2021)
156310080,G14411735074233,264.2987261,25.0980439,49.67,4593702857218594432,0.2383420354988253,18.563707,13.705858,0.2716465,0.5918612200251196,4.195651001750921,8.237411426466101,4.192704472360991,9416.9,3.541135,-1.517521,Vickers et al. (2021)
156401150,G14400410744553,266.9587236,24.1784548,39.68,4580683814914227712,0.0817352446691415,3.7823513,15.0717,0.48443508,,,,,8590.4,3.24927,-1.96905,Vickers et al. (2021)
156705024,G13447323829283,349.584462,15.036995,69.81,2814135625439152384,0.0931353841570964,1.9627726,15.709042,0.18552017,,,,,8106.8,3.08938,-2.119147,Vickers et al. (2021)
156907221,G17168755311835,33.5517341,4.1581432,72.26,2515200850755380480,0.4667753624148573,15.637951,15.103789,0.46752357,3.449328624081147,2.1423581459537857,8.391722887403851,-1.086617043739953,7159.7,4.400661,-2.175429,Candidates
156909210,G17176235731741,33.0498059,6.2686648,124.96,2520159785635547904,0.1859501860178274,6.292073,14.6767025,0.14658451,1.0236855857383451,5.377784348675662,6.757819506189192,-4.644128551066329,10034.7,3.85078,-1.633751,Xue et al. (2011)&Vickers et al. (2021)
157006187,G13428367725584,341.074039,11.06556,57.0,2717619189082288384,0.1458319138549745,2.899023,15.749044,0.10205364,,,,,9980.9,3.795012,-1.230005,Vickers et al. (2021)
157009009,G13428622219803,339.956006,11.883756,138.53,2729926847365738880,0.2028892640352168,5.5088325,14.5477705,0.12231445,1.0840658338946234,4.928797020163786,7.172051759114488,-4.676251405974558,8969.2,3.180353,-1.584488,Vickers et al. (2021)
157501031,G17201851384480,10.205041,25.690268,174.01,2808347109035191168,0.4098516158205146,15.176583,11.930539,0.09290981,-0.0063277419431706,2.439907423563575,6.548584042152222,1.3360546403498632,9398.5,3.52405,-0.614062,Vickers et al. (2021)
157901009,G16955432124974,58.547083,55.712398,33.83,444727856165562624,0.6725887049788417,44.997925,13.490168,1.0981846,2.62891584889137,1.486792734694315,8.24595236264628,1.4847597653003843,10874.2,3.922644,0.013111,New
157901195,L16954741488793,59.617338,55.854809,154.06,468737788503660288,1.1434304545169736,82.727356,12.201319,0.71936035,2.492367775898757,0.8745612783441528,7.887058889373534,0.7898840996384644,9187.7,2.262194,0.47135,New
157902093,G16940755548523,55.179354,56.325101,113.27,448686952716179328,1.1299544060896576,62.679703,11.80256,0.6110258,2.0678645997925145,0.8849914603728302,7.643446171679736,0.6566142369992072,10044.1,3.721015,-0.710429,New
157902102,G16955026855506,56.529457,55.744353,149.28,445619457013534720,0.982099301025586,38.014263,11.4707,0.8830614,1.4314770097450111,1.0182269745592127,8.039293435440626,0.7529461473540621,9639.6,2.838667,-0.329796,New
157916080,G16949134077114,55.3428978,59.1500572,244.82,450003519112729984,1.3158026638538145,56.58304,11.073363,0.5031824,1.6693168064748605,0.7599923814344093,8.444683513863517,-0.004270134926898,10337.3,3.545036,-0.32711,New
158115187,G9691817789557,48.3704693,-5.7647713,164.51,5181656083009821952,0.4697152279380106,21.979074,12.590246,0.3451023,0.9494192001311248,2.1289495007216845,8.120799530940976,0.458038362027876,7447.2,3.124243,-1.480352,Vickers et al. (2021)
158216056,G14115500783061,320.872562,17.839081,25.36,1785230923547563136,0.0226806572374673,0.4062267,16.393208,0.11052704,,,,,10048.3,3.373807,-1.598696,Vickers et al. (2021)
158311105,G14116076583390,322.184237,18.294433,123.36,1786054629555217152,0.3648229890059355,15.964052,12.829895,0.28409386,0.6403059860539493,2.741055334053333,9.06677120405864,2.4554390601492946,8140.2,3.243791,-1.423899,Vickers et al. (2021)
158316155,G14115538099887,320.689589,17.558452,73.2,1785171859157555072,0.3676414594593679,19.107838,13.114032,0.16792297,0.9411544074649356,2.7200414269667568,10.010806256510952,1.3506839790303375,9011.2,2.935403,-1.455273,Vickers et al. (2021)
158404167,G13274129044519,355.512508,34.812289,84.91,2879000592365422848,0.1034528050815719,3.1644945,15.205471,0.16881752,,,,,9271.2,3.748188,0.282603,Candidates
158606093,G13207146218768,354.357367,4.616518,52.55,2648112874337797120,0.057926925747662,0.96336544,16.056469,0.171175,,,,,10490.4,3.890791,-0.93277,Vickers et al. (2021)
